# TIME,DISP
0.000000000000000000e+00	5.000000000000000000e-01
1.000000000000000021e-02	5.198037348843069783e-01
2.000000000000000042e-02	5.384566426857145816e-01
2.999999999999999889e-02	5.549385650296356776e-01
4.000000000000000083e-02	5.684763317085697043e-01
5.000000000000000278e-02	5.786329094355890934e-01
5.999999999999999778e-02	5.853594555151976353e-01
7.000000000000000666e-02	5.890043175266634901e-01
8.000000000000000167e-02	5.902776413458239446e-01
8.999999999999999667e-02	5.901750445085484076e-01
1.000000000000000056e-01	5.898682773255854439e-01
1.100000000000000006e-01	5.905744586887579084e-01
1.199999999999999956e-01	5.934179452328298687e-01
1.300000000000000044e-01	5.992998998824560219e-01
1.400000000000000133e-01	6.087900463374700255e-01
1.499999999999999944e-01	6.220529700608998791e-01
1.600000000000000033e-01	6.388178542902528401e-01
1.700000000000000122e-01	6.583960631526575291e-01
1.799999999999999933e-01	6.797459526147032749e-01
1.900000000000000022e-01	7.015792164877476811e-01
2.000000000000000111e-01	7.224984836888886930e-01
2.099999999999999922e-01	7.411522579124878440e-01
2.200000000000000011e-01	7.563910246519773839e-01
2.300000000000000100e-01	7.674077044573066608e-01
2.399999999999999911e-01	7.738467070634003075e-01
2.500000000000000000e-01	7.758685680259519435e-01
2.600000000000000089e-01	7.741612895350480361e-01
2.700000000000000178e-01	7.698946755498412564e-01
2.800000000000000266e-01	7.646196534306939352e-01
2.899999999999999800e-01	7.601202521502565812e-01
2.999999999999999889e-01	7.582309947184850962e-01
3.099999999999999978e-01	7.606364406961598768e-01
3.200000000000000067e-01	7.686720637361494912e-01
3.300000000000000155e-01	7.831462909777633374e-01
3.400000000000000244e-01	8.042022590711939145e-01
3.500000000000000333e-01	8.312347331382988758e-01
3.599999999999999867e-01	8.628729470834481940e-01
3.699999999999999956e-01	8.970342705613898460e-01
3.800000000000000044e-01	9.310471232226640304e-01
3.900000000000000133e-01	9.618350439012548492e-01
4.000000000000000222e-01	9.861478971607121613e-01
4.100000000000000311e-01	1.000821431900554614e+00
4.199999999999999845e-01	1.003043265257403283e+00
4.299999999999999933e-01	9.906021716273472055e-01
4.400000000000000022e-01	9.620984540579939903e-01
4.500000000000000111e-01	9.170961119214483537e-01
4.600000000000000200e-01	8.562022518146809036e-01
4.700000000000000289e-01	7.810653051839562266e-01
4.799999999999999822e-01	6.942905709501895339e-01
4.899999999999999911e-01	5.992787670344597029e-01
5.000000000000000000e-01	5.000000000000002220e-01
5.100000000000000089e-01	4.007212329655405192e-01
5.200000000000000178e-01	3.057094290498107991e-01
5.300000000000000266e-01	2.189346948160433848e-01
5.400000000000000355e-01	1.437977481853188189e-01
5.500000000000000444e-01	8.290388807855147979e-02
5.600000000000000533e-01	3.790154594200589866e-02
5.700000000000000622e-01	9.397828372652794471e-03
5.799999999999999600e-01	-3.043265257403171553e-03
5.899999999999999689e-01	-8.214319005545034358e-04
5.999999999999999778e-01	1.385210283928783870e-02
6.099999999999999867e-01	3.816495609874492878e-02
6.199999999999999956e-01	6.895287677733580312e-02
6.300000000000000044e-01	1.029657294386099320e-01
6.400000000000000133e-01	1.371270529165518615e-01
6.500000000000000222e-01	1.687652668617010687e-01
6.600000000000000311e-01	1.957977409288062520e-01
6.700000000000000400e-01	2.168537090222368291e-01
6.800000000000000488e-01	2.313279362638506198e-01
6.900000000000000577e-01	2.393635593038401788e-01
7.000000000000000666e-01	2.417690052815147927e-01
7.099999999999999645e-01	2.398797478497434188e-01
7.199999999999999734e-01	2.353803465693060093e-01
7.299999999999999822e-01	2.301053244501587991e-01
7.399999999999999911e-01	2.258387104649519639e-01
7.500000000000000000e-01	2.241314319740480565e-01
7.600000000000000089e-01	2.261532929365996925e-01
7.700000000000000178e-01	2.325922955426935057e-01
7.800000000000000266e-01	2.436089753480226161e-01
7.900000000000000355e-01	2.588477420875122115e-01
8.000000000000000444e-01	2.775015163111113070e-01
8.100000000000000533e-01	2.984207835122524854e-01
8.200000000000000622e-01	3.202540473852967251e-01
8.300000000000000711e-01	3.416039368473426374e-01
8.399999999999999689e-01	3.611821457097469379e-01
8.499999999999999778e-01	3.779470299391002319e-01
8.599999999999999867e-01	3.912099536625297524e-01
8.699999999999999956e-01	4.007001001175442001e-01
8.800000000000000044e-01	4.065820547671701313e-01
8.900000000000000133e-01	4.094255413112419806e-01
9.000000000000000222e-01	4.101317226744146116e-01
9.100000000000000311e-01	4.098249554914517034e-01
9.200000000000000400e-01	4.097223586541761109e-01
9.300000000000000488e-01	4.109956824733366210e-01
9.400000000000000577e-01	4.146405444848024757e-01
9.500000000000000666e-01	4.213670905644109621e-01
9.599999999999999645e-01	4.315236682914303512e-01
9.699999999999999734e-01	4.450614349703641559e-01
9.799999999999999822e-01	4.615433573142852519e-01
9.899999999999999911e-01	4.801962651156929107e-01
1.000000000000000000e+00	4.999999999999999445e-01
1.010000000000000009e+00	5.198037348843069783e-01
1.020000000000000018e+00	5.384566426857148036e-01
1.030000000000000027e+00	5.549385650296355665e-01
1.040000000000000036e+00	5.684763317085694823e-01
1.050000000000000044e+00	5.786329094355892044e-01
1.060000000000000053e+00	5.853594555151976353e-01
1.070000000000000062e+00	5.890043175266632680e-01
1.080000000000000071e+00	5.902776413458241667e-01
1.090000000000000080e+00	5.901750445085484076e-01
1.100000000000000089e+00	5.898682773255855549e-01
1.110000000000000098e+00	5.905744586887577974e-01
1.120000000000000107e+00	5.934179452328303128e-01
1.130000000000000115e+00	5.992998998824559109e-01
1.140000000000000124e+00	6.087900463374698035e-01
1.150000000000000133e+00	6.220529700609001011e-01
1.159999999999999920e+00	6.388178542902529511e-01
1.169999999999999929e+00	6.583960631526568630e-01
1.179999999999999938e+00	6.797459526147030529e-01
1.189999999999999947e+00	7.015792164877474590e-01
1.199999999999999956e+00	7.224984836888885820e-01
1.209999999999999964e+00	7.411522579124878440e-01
1.219999999999999973e+00	7.563910246519771619e-01
1.229999999999999982e+00	7.674077044573064388e-01
1.239999999999999991e+00	7.738467070634001965e-01
1.250000000000000000e+00	7.758685680259519435e-01
1.260000000000000009e+00	7.741612895350480361e-01
1.270000000000000018e+00	7.698946755498413674e-01
1.280000000000000027e+00	7.646196534306940462e-01
1.290000000000000036e+00	7.601202521502565812e-01
1.300000000000000044e+00	7.582309947184847632e-01
1.310000000000000053e+00	7.606364406961600988e-01
1.320000000000000062e+00	7.686720637361497133e-01
1.330000000000000071e+00	7.831462909777632264e-01
1.340000000000000080e+00	8.042022590711940255e-01
1.350000000000000089e+00	8.312347331382987647e-01
1.360000000000000098e+00	8.628729470834481940e-01
1.370000000000000107e+00	8.970342705613902901e-01
1.380000000000000115e+00	9.310471232226642524e-01
1.390000000000000124e+00	9.618350439012550712e-01
1.400000000000000133e+00	9.861478971607126054e-01
1.409999999999999920e+00	1.000821431900554170e+00
1.419999999999999929e+00	1.003043265257403283e+00
1.429999999999999938e+00	9.906021716273476496e-01
1.439999999999999947e+00	9.620984540579939903e-01
1.449999999999999956e+00	9.170961119214486867e-01
1.459999999999999964e+00	8.562022518146816807e-01
1.469999999999999973e+00	7.810653051839576699e-01
1.479999999999999982e+00	6.942905709501893119e-01
1.489999999999999991e+00	5.992787670344594808e-01
1.500000000000000000e+00	5.000000000000007772e-01
1.510000000000000009e+00	4.007212329655417404e-01
1.520000000000000018e+00	3.057094290498117983e-01
1.530000000000000027e+00	2.189346948160433293e-01
1.540000000000000036e+00	1.437977481853191519e-01
1.550000000000000044e+00	8.290388807855192388e-02
1.560000000000000053e+00	3.790154594200650928e-02
1.570000000000000062e+00	9.397828372652683449e-03
1.580000000000000071e+00	-3.043265257403282575e-03
1.590000000000000080e+00	-8.214319005541703689e-04
1.600000000000000089e+00	1.385210283928772768e-02
1.610000000000000098e+00	3.816495609874520634e-02
1.620000000000000107e+00	6.895287677733608067e-02
1.630000000000000115e+00	1.029657294386102651e-01
1.640000000000000124e+00	1.371270529165520835e-01
1.650000000000000133e+00	1.687652668617011242e-01
1.660000000000000142e+00	1.957977409288066406e-01
1.669999999999999929e+00	2.168537090222365515e-01
1.679999999999999938e+00	2.313279362638501202e-01
1.689999999999999947e+00	2.393635593038399012e-01
1.699999999999999956e+00	2.417690052815148483e-01
1.709999999999999964e+00	2.398797478497434188e-01
1.719999999999999973e+00	2.353803465693061758e-01
1.729999999999999982e+00	2.301053244501585771e-01
1.739999999999999991e+00	2.258387104649520749e-01
1.750000000000000000e+00	2.241314319740480565e-01
1.760000000000000009e+00	2.261532929365998035e-01
1.770000000000000018e+00	2.325922955426933947e-01
1.780000000000000027e+00	2.436089753480226716e-01
1.790000000000000036e+00	2.588477420875121560e-01
1.800000000000000044e+00	2.775015163111111960e-01
1.810000000000000053e+00	2.984207835122519858e-01
1.820000000000000062e+00	3.202540473852973912e-01
1.830000000000000071e+00	3.416039368473428595e-01
1.840000000000000080e+00	3.611821457097468824e-01
1.850000000000000089e+00	3.779470299391001764e-01
1.860000000000000098e+00	3.912099536625306406e-01
1.870000000000000107e+00	4.007001001175441446e-01
1.880000000000000115e+00	4.065820547671697427e-01
1.890000000000000124e+00	4.094255413112420361e-01
1.900000000000000133e+00	4.101317226744142785e-01
1.910000000000000142e+00	4.098249554914517034e-01
1.919999999999999929e+00	4.097223586541758888e-01
1.929999999999999938e+00	4.109956824733365099e-01
1.939999999999999947e+00	4.146405444848023647e-01
1.949999999999999956e+00	4.213670905644109066e-01
1.959999999999999964e+00	4.315236682914300737e-01
1.969999999999999973e+00	4.450614349703644335e-01
1.979999999999999982e+00	4.615433573142850854e-01
1.989999999999999991e+00	4.801962651156924111e-01
2.000000000000000000e+00	4.999999999999998335e-01
2.010000000000000231e+00	5.198037348843072003e-01
2.020000000000000018e+00	5.384566426857146926e-01
2.030000000000000249e+00	5.549385650296362327e-01
2.040000000000000036e+00	5.684763317085699263e-01
2.049999999999999822e+00	5.786329094355889824e-01
2.060000000000000053e+00	5.853594555151976353e-01
2.069999999999999840e+00	5.890043175266632680e-01
2.080000000000000071e+00	5.902776413458241667e-01
2.089999999999999858e+00	5.901750445085478525e-01
2.100000000000000089e+00	5.898682773255851108e-01
2.109999999999999876e+00	5.905744586887583525e-01
2.120000000000000107e+00	5.934179452328299798e-01
2.129999999999999893e+00	5.992998998824556889e-01
2.140000000000000124e+00	6.087900463374699145e-01
2.149999999999999911e+00	6.220529700608996571e-01
2.160000000000000142e+00	6.388178542902529511e-01
2.169999999999999929e+00	6.583960631526570850e-01
2.180000000000000160e+00	6.797459526147032749e-01
2.189999999999999947e+00	7.015792164877481252e-01
2.200000000000000178e+00	7.224984836888894701e-01
2.209999999999999964e+00	7.411522579124871779e-01
2.220000000000000195e+00	7.563910246519776059e-01
2.229999999999999982e+00	7.674077044573064388e-01
2.240000000000000213e+00	7.738467070634003075e-01
2.250000000000000000e+00	7.758685680259519435e-01
2.260000000000000231e+00	7.741612895350481471e-01
2.270000000000000018e+00	7.698946755498412564e-01
2.280000000000000249e+00	7.646196534306939352e-01
2.290000000000000036e+00	7.601202521502570253e-01
2.300000000000000266e+00	7.582309947184848742e-01
2.310000000000000053e+00	7.606364406961598768e-01
2.319999999999999840e+00	7.686720637361486030e-01
2.330000000000000071e+00	7.831462909777635595e-01
2.339999999999999858e+00	8.042022590711934704e-01
2.350000000000000089e+00	8.312347331382986537e-01
2.359999999999999876e+00	8.628729470834474169e-01
2.370000000000000107e+00	8.970342705613900680e-01
2.379999999999999893e+00	9.310471232226631422e-01
2.390000000000000124e+00	9.618350439012548492e-01
2.399999999999999911e+00	9.861478971607119393e-01
2.410000000000000142e+00	1.000821431900554170e+00
2.419999999999999929e+00	1.003043265257403727e+00
2.430000000000000160e+00	9.906021716273472055e-01
2.439999999999999947e+00	9.620984540579941013e-01
2.450000000000000178e+00	9.170961119214473545e-01
2.459999999999999964e+00	8.562022518146819028e-01
2.470000000000000195e+00	7.810653051839555605e-01
2.479999999999999982e+00	6.942905709501896450e-01
2.490000000000000213e+00	5.992787670344581485e-01
2.500000000000000000e+00	5.000000000000011102e-01
2.510000000000000231e+00	4.007212329655392424e-01
2.520000000000000018e+00	3.057094290498117983e-01
2.530000000000000249e+00	2.189346948160431072e-01
2.540000000000000036e+00	1.437977481853195960e-01
2.550000000000000266e+00	8.290388807855092468e-02
2.560000000000000053e+00	3.790154594200556559e-02
2.569999999999999840e+00	9.397828372654237761e-03
2.580000000000000071e+00	-3.043265257403171553e-03
2.589999999999999858e+00	-8.214319005551695696e-04
2.600000000000000089e+00	1.385210283928811625e-02
2.609999999999999876e+00	3.816495609874431816e-02
2.620000000000000107e+00	6.895287677733580312e-02
2.629999999999999893e+00	1.029657294386094879e-01
2.640000000000000124e+00	1.371270529165520280e-01
2.649999999999999911e+00	1.687652668617003471e-01
2.660000000000000142e+00	1.957977409288061410e-01
2.669999999999999929e+00	2.168537090222366071e-01
2.680000000000000160e+00	2.313279362638507863e-01
2.689999999999999947e+00	2.393635593038405118e-01
2.700000000000000178e+00	2.417690052815145152e-01
2.709999999999999964e+00	2.398797478497434743e-01
2.720000000000000195e+00	2.353803465693062313e-01
2.729999999999999982e+00	2.301053244501586326e-01
2.740000000000000213e+00	2.258387104649520194e-01
2.750000000000000000e+00	2.241314319740480565e-01
2.760000000000000231e+00	2.261532929365998035e-01
2.770000000000000018e+00	2.325922955426932281e-01
2.780000000000000249e+00	2.436089753480230602e-01
2.790000000000000036e+00	2.588477420875121005e-01
2.800000000000000266e+00	2.775015163111114180e-01
2.810000000000000053e+00	2.984207835122518748e-01
2.819999999999999840e+00	3.202540473852958369e-01
2.830000000000000071e+00	3.416039368473419158e-01
2.839999999999999858e+00	3.611821457097466048e-01
2.850000000000000089e+00	3.779470299391011201e-01
2.859999999999999876e+00	3.912099536625287532e-01
2.870000000000000107e+00	4.007001001175443111e-01
2.879999999999999893e+00	4.065820547671705198e-01
2.890000000000000124e+00	4.094255413112419806e-01
2.899999999999999911e+00	4.101317226744145006e-01
2.910000000000000142e+00	4.098249554914510373e-01
2.919999999999999929e+00	4.097223586541762774e-01
2.930000000000000160e+00	4.109956824733367320e-01
2.939999999999999947e+00	4.146405444848023092e-01
2.950000000000000178e+00	4.213670905644107956e-01
2.959999999999999964e+00	4.315236682914297406e-01
2.970000000000000195e+00	4.450614349703646000e-01
2.979999999999999982e+00	4.615433573142853629e-01
2.990000000000000213e+00	4.801962651156935213e-01
3.000000000000000000e+00	4.999999999999993339e-01
3.010000000000000231e+00	5.198037348843065342e-01
3.020000000000000018e+00	5.384566426857142485e-01
3.030000000000000249e+00	5.549385650296360106e-01
3.040000000000000036e+00	5.684763317085699263e-01
3.050000000000000266e+00	5.786329094355892044e-01
3.060000000000000053e+00	5.853594555151976353e-01
3.070000000000000284e+00	5.890043175266634901e-01
3.080000000000000071e+00	5.902776413458237226e-01
3.089999999999999858e+00	5.901750445085489627e-01
3.100000000000000089e+00	5.898682773255854439e-01
3.109999999999999876e+00	5.905744586887579084e-01
3.120000000000000107e+00	5.934179452328293136e-01
3.129999999999999893e+00	5.992998998824554668e-01
3.140000000000000124e+00	6.087900463374710247e-01
3.149999999999999911e+00	6.220529700608985468e-01
3.160000000000000142e+00	6.388178542902530621e-01
3.169999999999999929e+00	6.583960631526575291e-01
3.180000000000000160e+00	6.797459526147036080e-01
3.189999999999999947e+00	7.015792164877476811e-01
3.200000000000000178e+00	7.224984836888883599e-01
3.209999999999999964e+00	7.411522579124875110e-01
3.220000000000000195e+00	7.563910246519773839e-01
3.229999999999999982e+00	7.674077044573065498e-01
3.240000000000000213e+00	7.738467070634003075e-01
3.250000000000000000e+00	7.758685680259519435e-01
3.260000000000000231e+00	7.741612895350480361e-01
3.270000000000000018e+00	7.698946755498414785e-01
3.280000000000000249e+00	7.646196534306936021e-01
3.290000000000000036e+00	7.601202521502565812e-01
3.300000000000000266e+00	7.582309947184852073e-01
3.310000000000000053e+00	7.606364406961593216e-01
3.320000000000000284e+00	7.686720637361501574e-01
3.330000000000000071e+00	7.831462909777630044e-01
3.339999999999999858e+00	8.042022590711932484e-01
3.350000000000000089e+00	8.312347331382989868e-01
3.359999999999999876e+00	8.628729470834470838e-01
3.370000000000000107e+00	8.970342705613896239e-01
3.379999999999999893e+00	9.310471232226635863e-01
3.390000000000000124e+00	9.618350439012550712e-01
3.399999999999999911e+00	9.861478971607111621e-01
3.410000000000000142e+00	1.000821431900555059e+00
3.419999999999999929e+00	1.003043265257403505e+00
3.430000000000000160e+00	9.906021716273460953e-01
3.439999999999999947e+00	9.620984540579951005e-01
3.450000000000000178e+00	9.170961119214480206e-01
3.459999999999999964e+00	8.562022518146812367e-01
3.470000000000000195e+00	7.810653051839562266e-01
3.479999999999999982e+00	6.942905709501904221e-01
3.490000000000000213e+00	5.992787670344590367e-01
3.500000000000000000e+00	5.000000000000012212e-01
3.510000000000000231e+00	4.007212329655382987e-01
3.520000000000000018e+00	3.057094290498131861e-01
3.530000000000000249e+00	2.189346948160421080e-01
3.540000000000000036e+00	1.437977481853210948e-01
3.550000000000000266e+00	8.290388807855064712e-02
3.560000000000000053e+00	3.790154594200584315e-02
3.570000000000000284e+00	9.397828372652961004e-03
3.580000000000000071e+00	-3.043265257403504620e-03
3.589999999999999858e+00	-8.214319005547254804e-04
3.600000000000000089e+00	1.385210283928761665e-02
3.609999999999999876e+00	3.816495609874459571e-02
3.620000000000000107e+00	6.895287677733591414e-02
3.629999999999999893e+00	1.029657294386090993e-01
3.640000000000000124e+00	1.371270529165514729e-01
3.649999999999999911e+00	1.687652668617010132e-01
3.660000000000000142e+00	1.957977409288059745e-01
3.669999999999999929e+00	2.168537090222363295e-01
3.680000000000000160e+00	2.313279362638511194e-01
3.689999999999999947e+00	2.393635593038401232e-01
3.700000000000000178e+00	2.417690052815143487e-01
3.709999999999999964e+00	2.398797478497435853e-01
3.720000000000000195e+00	2.353803465693058428e-01
3.729999999999999982e+00	2.301053244501589101e-01
3.740000000000000213e+00	2.258387104649519084e-01
3.750000000000000000e+00	2.241314319740480565e-01
3.760000000000000231e+00	2.261532929365997480e-01
